66    45529.6658835   26650.2827865   37422.4552322   26650.2827865   85.9389224384
67    53037.9118649   29050.6968737   39512.9487619   29050.6968737   302.465867907
68    41975.538869   27907.7310582   38974.2995902   27907.7310582   206.963297473
69    54640.6761151   30620.6007568   40299.780804   30620.6007568   261.24119796
70    40294.6690949   25595.6756998   36484.4235481   25595.6756998   1505.76757299
71    49745.2115951   31321.0204899   41466.2711599   31321.0204899   155045.894354
72    38876.4459577   25236.8403577   36719.3719311   25236.8403577   104.502039548
73    54660.5582877   32896.2861723   42442.328184   32896.2861723   315.219948796
74    37943.9985084   26237.8046294   37553.7681195   26237.8046294   108.236713583
75    57609.2963158   32942.5765582   42697.2843361   32942.5765582   569.079092867
76    37172.5077926   26183.5757788   37503.1528969   26183.5757788   55.8268628847
77    57118.4573667   30519.1840859   41020.2590212   30519.1840859   120.635128578
78    39134.3834226   26546.3152531   38205.3360551   26546.3152531   72.5504305863
79    54711.2877895   30705.7557867   40799.4595446   30705.7557867   1480.87473717
80    41049.8652561   26344.562425   38031.3058992   26344.562425   48.8121650683
81    57094.1550531   30109.8399715   40794.3804396   30109.8399715   104.309049165
82    41628.6667384   25120.2358619   36484.0917134   25120.2358619   43.6062723911
83    55127.2058382   31884.7492408   43258.5315486   31884.7492408   61.0519566837
84    41791.4582634   24901.7367403   36085.6729454   24901.7367403   38.5065679603
85    53782.0155076   32052.2535079   42984.1887342   32052.2535079   54.0689367624
86    43193.7830999   24249.0079268   35004.751844   24249.0079268   139.528815739
87    53943.5188986   32127.2766427   43696.8485724   32127.2766427   563.716208781
88    40940.439364   26560.2256243   38050.700741   26560.2256243   53.1788457043
89    53914.159964   31293.7800676   42971.5197832   31293.7800676   73.5284459754
90    41603.3839581   26487.8614491   38382.6353809   26487.8614491   82.6095934234
91    51854.9235132   31306.315991   42550.1353784   31306.315991   144.893080515
92    43199.5600425   24084.5103845   34406.0955938   24084.5103845   210.311206999
93    52648.463626   31725.5600803   43811.8134995   31725.5600803   479.110466828
94    43663.4608273   24387.8642415   35158.0270023   24387.8642415   37.6008804818
95    54778.3860226   29764.1979827   41538.0411334   29764.1979827   79.0713261828
96    43524.8116399   24136.4407098   34702.9758004   24136.4407098   94.9497859082
97    53184.353577   31214.9680421   42292.2015684   31214.9680421   66.7989055205
98    42433.2343047   25099.2213344   36267.8138622   25099.2213344   78.9971446673
99    55549.050546   29965.8193943   40805.0506891   29965.8193943   127.61837267
100    43149.3238333   26002.5727797   37549.7592541   26002.5727797   65.0542975496
101    57581.3520884   29671.8949702   40806.6618848   29671.8949702   115.90530009
102    42719.0363813   26439.3395137   37948.6331744   26439.3395137   94.5724427216
103    53510.5985215   30210.2914725   40327.9614109   30210.2914725   2706.84473727
104    42236.4959888   26988.7339903   38665.1605475   26988.7339903   32.0731058218
105    52216.3194227   30082.8226693   41576.1735236   30082.8226693   58.8456047749
106    42351.9102335   28063.3083584   39621.6759481   28063.3083584   59.8705963118
107    50144.6806647   30912.9340173   42067.0260519   30912.9340173   62.8801513583
108    44204.77121   26354.8778382   37470.1496264   26354.8778382   48.4261518832
109    50596.7663771   28994.619881   39377.6164856   28994.619881   52.9226436589
110    44551.3149539   25704.0854783   36616.2177724   25704.0854783   40.2005567918
111    49718.7153364   30185.7743134   40948.7934355   30185.7743134   153.442816362
112    41568.6212977   27911.7916229   39842.3443689   27911.7916229   48.149355712
113    52697.1477674   27371.2820918   38336.6091727   27371.2820918   387.854289885
114    45646.7216823   26801.6588597   38757.8983039   26801.6588597   79.9794059485
115    53101.0310044   27787.0945862   38601.4939473   27787.0945862   422.090500061
116    45186.7715367   26698.0520546   38327.3391264   26698.0520546   53.3531254408
117    54510.840287   27938.1770256   39547.9979501   27938.1770256   87.2463168268
118    44274.0285095   28170.3200351   39710.0076859   28170.3200351   302.558548427
119    49988.5464685   28778.0836978   40427.5955247   28778.0836978   103.729547276
120    45974.7566774   26516.1547894   37053.5334803   26516.1547894   383.942501539
121    51412.259745   26831.1928409   38345.1216808   26831.1928409   105.294474495
122    44936.9931352   28514.7900249   39492.5154644   28514.7900249   74.0777042114
123    49451.7235175   28159.286216   39610.8026685   28159.286216   227.840800928
124    47588.1067173   28030.7889928   39263.449898   28030.7889928   392.791253726
125    48783.8238923   26124.3598539   36930.5435832   26124.3598539   134.278477887
126    46320.2748637   28937.072009   39992.6465937   28937.072009   373.505810639
127    47974.5704745   27856.1575718   39951.7479424   27856.1575718   157.905497822
128    49208.8333119   26326.8460488   36714.6127982   26326.8460488   258.113706664
129    49580.2619051   28849.7395387   40969.8932992   28849.7395387   145.187171176
130    50880.0260502   25572.023583   35730.8956366   25572.023583   330.847559653
131    48362.4386376   28793.6337414   40788.4091111   28793.6337414   140.213079906
132    50793.4709946   25625.8138986   36925.1195868   25625.8138986   406.176748559
133    51880.6973875   25942.7806861   36516.6325569   25942.7806861   134.075068464
134    47085.3584283   27798.4846922   39665.8778948   27798.4846922   372.22886953
135    51830.5613452   25690.7088584   36241.1736292   25690.7088584   47.2180216114
136    45505.269655   27841.0293313   38836.6022904   27841.0293313   230.083138176
137    51715.433233   26512.0429822   37152.3814306   26512.0429822   42.0293255427
138    45019.2417162   27496.5811485   38556.010771   27496.5811485   176.532327639
139    50238.1153187   28381.3574064   39263.5540053   28381.3574064   65.8300098585
140    46077.8617798   28396.3037587   40448.4468288   28396.3037587   269.211742672
141    50554.0953904   27724.0914926   38049.5955966   27724.0914926   44.4539162722
142    45087.2630875   27450.9558281   39265.39576   27450.9558281   102.041114228
143    54459.9096616   27576.9436073   38999.6311656   27576.9436073   33.7617427668
144    46967.5403053   26699.5492322   38162.4916072   26699.5492322   791.716948959
145    54335.3232341   27085.5421627   38017.9106604   27085.5421627   43.5876182257
146    47800.2662485   26263.9827999   37653.1459803   26263.9827999   100.874085767
147    51786.7424499   28725.3483872   40063.6665115   28725.3483872   97.0643572909
148    49181.923647   26524.4414249   37879.4339143   26524.4414249   301.242551656
149    51851.594746   28571.8747532   39014.6063811   28571.8747532   1367.79899442
150    50090.5918803   24219.527961   34769.4820003   24219.527961   174.670917414
151    51191.0256426   29825.4716835   40742.1802316   29825.4716835   164.21608904
152    49422.3094852   24593.6850798   36098.1923713   24593.6850798   130.221173405
153    50155.1557195   29735.0616944   40678.3227855   29735.0616944   174.353615897
154    50990.7855915   21701.4976194   31767.3334614   21701.4976194   125.997005746
155    50568.5316224   29533.4390622   40317.0845689   29533.4390622   57.8146141084
156    48207.7366518   23866.9857194   34572.8865407   23866.9857194   72.8513936583
157    51409.08277   27863.2087169   38637.7795129   27863.2087169   57.5499580129
158    49523.3774728   24288.5785717   35124.2463542   24288.5785717   7576.82999433
159    50642.4480121   27020.4088086   37770.3815874   27020.4088086   208.502716472
160    51415.3281286   25643.9957933   37337.2526673   25643.9957933   45.2960168604
161    48669.3696203   28617.1639958   39561.2163206   28617.1639958   447.094821048
162    47526.4571577   25575.6403009   36681.6774401   25575.6403009   35.39714091
163    48597.774866   27982.5605015   38206.1090638   27982.5605015   71.2920893438
164    48890.6610863   25921.0304493   37978.9114523   25921.0304493   51.3547232789
165    52337.9116183   27696.9069818   38330.0045238   27696.9069818   1404.48086922
166    49761.5024423   20184.1419494   29812.2916058   20184.1419494   48.8710816946
167    52278.6513281   26479.4360323   36951.7340251   26479.4360323   218.645796666
168    48049.4483096   24310.0151272   34699.6731672   24310.0151272   234.65802812
169    51943.1314761   28014.7564662   39622.2713525   28014.7564662   77.1180828145
170    51550.2718416   22814.3014943   32511.6816735   22814.3014943   77.9039547841
171    53601.711453   28089.6950132   38289.345907   28089.6950132   4098.43300153
172    46666.2283106   24185.6891045   34613.2743881   24185.6891045   71.3624791093
173    48191.9307212   28242.7775468   38293.1294859   28242.7775468   7580.0272922
174    46701.5652018   23801.2701703   35044.605232   23801.2701703   180.570765653
175    48770.8951311   29185.7966767   40808.9044232   29185.7966767   97.3505402813
176    47628.3352337   24620.0650057   35973.220534   24620.0650057   59.5063437087
177    49572.1394881   30995.9680832   42915.4937553   30995.9680832   506.138677184
178    47535.9820253   25683.4725799   36531.3843877   25683.4725799   57.5204835267
179    52184.0128772   31401.5205842   41577.2919264   31401.5205842   51.8259649992
180    43144.0616819   24057.9981736   34457.7097753   24057.9981736   69.1296522381
181    51623.0061759   31596.6166842   42601.6141558   31596.6166842   51.1868116856
182    43053.4126127   24443.7647657   36084.3515071   24443.7647657   60.0450890115
183    55872.8497609   28860.9397267   38327.6163775   28860.9397267   56.1830904673
184    43050.7294735   24202.5698304   35292.734891   24202.5698304   96.8208237249
185    55704.1114398   29925.1550336   40789.0148983   29925.1550336   94.7585881791
186    44214.2570805   24494.5801169   35826.3833091   24494.5801169   69.9081538672
187    54414.0067162   29623.5933206   40918.4166347   29623.5933206   63.215493603
188    42661.8825437   25463.2443478   36383.035488   25463.2443478   92.8101440729
189    55555.3482655   27347.8863068   37930.9544281   27347.8863068   246.629487394
190    45203.6411839   25133.4010244   35189.0819125   25133.4010244   308.353493688
191    53995.3547363   30007.6857377   42179.9522744   30007.6857377   726.978420492
192    46560.1936852   24840.4905887   36287.2707973   24840.4905887   144.251119655
193    55355.1072529   27965.1925363   39043.7396785   27965.1925363   75.4298965466
194    46274.5036798   25187.7668519   36112.8373779   25187.7668519   166.432992167
195    52886.8332749   30621.2999743   42678.9727821   30621.2999743   116.83476682
196    44111.9059207   26049.3842866   37269.2272352   26049.3842866   292.185285834
197    53136.3212795   30024.3899067   41407.4559621   30024.3899067   333.562602881
198    46954.4409526   24386.521164   35859.4687935   24386.521164   74.9472688337
199    53652.1477465   28368.5158475   39351.1633266   28368.5158475   75.0081604706
200    45290.1529275   26243.6834848   37526.8078167   26243.6834848   134.046149299
201    52932.3052735   27539.6059938   38581.7384819   27539.6059938   91.1112311222
202    64327.9159213   36940.9758436   46868.7100858   36940.9758436   220.441612504
203    21396.9780042   11644.9173197   20067.5260452   11644.9173197   90.312210393
204    15965.4581315   10506.3398101   18064.2324111   10506.3398101   145.888115667
205    22361.1347071   15200.5510503   25218.4235758   15200.5510503   104.491603816
206    19919.3724919   15810.2469029   26128.5480045   15810.2469029   147.299644456
207    11374.1708779   6288.23781444   11125.0684873   6288.23781444   88.6052676454
208    14942.5776161   12836.1277028   21251.4143479   12836.1277028   215.537372465
209    13574.2280592   11331.1480404   19341.8018851   11331.1480404   58.4327323805
210    8861.50301127   5759.23404555   10100.3166021   5759.23404555   101.513911035
211    12112.6980128   10247.7821274   17300.6345981   10247.7821274   80.0190340768
212    11203.1778739   9482.90629867   16183.3397203   9482.90629867   181.196005993
213    7702.39015749   4380.48346939   7626.10004488   4380.48346939   115.561876284
214    8335.858042   6506.87743952   11078.8299982   6506.87743952   185.499922475
215    10018.4223202   8190.26260488   13861.5142346   8190.26260488   114.73687831
216    6406.87169233   4009.43314037   6928.05600183   4009.43314037   128.984330428
217    5907.76119578   3809.83818211   6603.6372218   3809.83818211   120.890917714
218    5802.7484723   3804.0472561   6557.76115942   3804.0472561   106.886135523
219    5499.95544646   3869.16783839   6697.93490966   3869.16783839   107.8299421
220    5160.3248781   3486.75662854   6017.99927729   3486.75662854   99.1804731849
221    5111.52499077   3476.52388237   6002.25840676   3476.52388237   98.5221055107
222    5037.25738245   3444.38295047   5945.53026532   3444.38295047   97.2825035428
223    4940.84162174   3415.98795728   5894.69145233   3415.98795728   95.7983885134
224    4824.55238808   3380.70487771   5831.71802448   3380.70487771   94.0936122866
225    4686.65843358   3338.40765004   5756.47731525   3338.40765004   92.2323847637
226    4530.84810625   3287.03488203   5665.38904551   3287.03488203   90.1876005756
227    4360.16991263   3236.15583599   5575.11633378   3236.15583599   88.0584594904
228    4177.95000777   3160.86408518   5442.43347951   3160.86408518   85.6906504144
229    3971.28366632   3115.90306713   5362.21701818   3115.90306713   83.6977445585
230    3835.93778966   3048.90217819   5235.080739   3048.90217819   79.8492024109
231    3702.8247818   3001.69398775   5164.04545124   3001.69398775   81.6148476971
232    3578.21977866   2934.55504462   5047.18986899   2934.55504462   81.4475780631
233    3547.01249041   2909.04946793   5001.43745996   2909.04946793   80.7423508508
234    3457.68399355   2871.21774722   4935.85474337   2871.21774722   79.9267493844
235    3411.11187734   2828.99100103   4861.56670136   2828.99100103   78.7465769726
236    3269.45815307   2797.13854073   4806.47978019   2797.13854073   77.9053931607
237    3283.01909646   2756.14278666   4734.98262265   2756.14278666   77.0797585911
238    3241.62136108   2750.85062789   4726.12332541   2750.85062789   76.9259245866
239    3211.48212072   2738.87014455   4705.39314563   2738.87014455   76.6664196913
240    3182.61226327   2723.1950901   4678.19441557   2723.1950901   76.3365784121
241    3149.47651708   2705.05790396   4646.71565208   2705.05790396   75.9488595684
242    3110.23705484   2683.5365662   4609.37865692   2683.5365662   75.4977193646
243    3064.09217657   2657.96424481   4565.03503231   2657.96424481   74.9740839654
244    3009.92651219   2627.91089466   4512.9499689   2627.91089466   74.369266351
245    2947.42905833   2593.77478012   4453.82687081   2593.77478012   73.6731216469
246    2875.05483016   2554.2132739   4385.35846655   2554.2132739   72.8759920568
247    2791.7226463   2507.66025216   4304.85810222   2507.66025216   71.965115621
248    2695.65385505   2453.97364548   4212.10908317   2453.97364548   70.9341012848
249    2591.54778589   2389.32318064   4100.53055952   2389.32318064   69.7479608967
250    2457.05127029   2330.34709502   3998.85182307   2330.34709502   68.5139025889
251    2444.36779544   2240.16431625   3840.57454845   2240.16431625   66.4450681108
252    2947.26717092   3678.25561573   6255.88365371   3678.25561573   73.3282930913
253    2527.59586433   3092.84367089   5288.77170456   3092.84367089   63.6027754901
254    2232.10348867   2217.02372253   3804.3012547   2217.02372253   61.2092547263
255    2230.93559512   2227.35027866   3818.13700146   2227.35027866   61.2353134399
256    2310.84195945   2348.08531057   4025.57993553   2348.08531057   61.1115736751
257    2031.61888633   2084.8352332   3578.57529435   2084.8352332   61.6815632913
258    2033.0746708   2052.44194206   3522.33569627   2052.44194206   61.6750369018
259    2029.32352831   2045.96810541   3510.83710994   2045.96810541   61.6157577692
260    2014.4468678   2037.03347472   3495.39425696   2037.03347472   61.5232900433
261    1994.32682446   2025.7445819   3476.0483145   2025.7445819   61.3900931935
262    1970.01605576   2012.11118343   3452.69959096   2012.11118343   61.2100689303
263    1941.36560906   1996.00071252   3425.09995296   1996.00071252   60.9807515333
264    1907.81272413   1977.21916436   3392.91734796   1977.21916436   60.6935498981
265    1869.09694442   1955.67732612   3356.01488983   1955.67732612   60.3394681182
266    1824.11496677   1930.60976427   3313.0720345   1930.60976427   59.9004408141
267    1773.46778815   1899.45892903   3259.71383612   1899.45892903   59.3729520489
268    1711.10898563   1868.88682911   3207.33107345   1868.88682911   58.6870703157
269    1676.71729894   1825.54698944   3132.64829393   1825.54698944   58.1038228747
270    1750.11085945   1897.37644551   3250.9860185   1897.37644551   57.1344747901
271    1571.58469687   1800.83255739   3091.33925668   1800.83255739   57.6362917841
272    1585.22458546   1787.1175224   3067.68458111   1787.1175224   57.513848928
273    1583.73413131   1783.70993837   3061.71810616   1783.70993837   57.39337053
274    1574.817158   1777.78727085   3051.49733156   1777.78727085   57.2457369459
275    1562.57560861   1770.0160722   3038.16767324   1770.0160722   57.0621565444
276    1547.21166244   1760.21671927   3021.38830976   1760.21671927   56.841236658
277    1528.6605762   1748.30193222   3001.00010391   1748.30193222   56.5794226437
278    1506.67853633   1734.0599497   2976.63628021   1734.0599497   56.2712960547
279    1481.00951532   1717.15777303   2947.72477986   1717.15777303   55.9088452913
280    1451.00087001   1697.15604487   2913.51088249   1697.15604487   55.4828838909
281    1416.47124596   1673.57801604   2873.18479213   1673.57801604   54.9799492839
282    1375.04262248   1645.79857492   2825.6634261   1645.79857492   54.3925556389
283    1334.39269738   1613.5218683   2770.5026374   1613.5218683   53.6750564175
284    1255.28775401   1588.19739791   2726.87867649   1588.19739791   52.9976517101
285    1611.40919442   1904.08433416   3261.06459317   1904.08433416   51.0187453313
286    1554.34155734   1954.29827127   3349.4974757   1954.29827127   55.6632013312
287    1233.42394445   1589.57249835   2731.7331459   1589.57249835   53.1714269209
288    1174.08061227   1500.08403449   2577.44088644   1500.08403449   53.2779286272
289    1165.23419397   1488.75789391   2557.62646228   1488.75789391   52.9650060883
290    1152.67082483   1481.5211014   2545.11357262   1481.5211014   52.6893060942
291    1145.34514468   1473.37041203   2531.09446029   1473.37041203   52.3266323993
292    1128.57092287   1464.44649031   2515.80115318   1464.44649031   51.9735917932
293    1122.25498251   1452.36732206   2495.11404231   1452.36732206   51.5126669932
294    1085.62842799   1440.18079976   2474.20218269   1440.18079976   51.1495311582
295    1101.15991889   1431.25510919   2458.978478   1431.25510919   50.8102714659
296    1087.60981759   1428.52071561   2454.32612334   1428.52071561   50.7511491111
297    1081.07303227   1424.50368656   2447.45622351   1424.50368656   50.6332820593
298    1074.93321719   1419.56373379   2439.00875981   1419.56373379   50.4852323175
299    1067.46320855   1413.66779301   2428.9264895   1413.66779301   50.3107363721
300    1058.60161578   1406.61654045   2416.86895172   1406.61654045   50.1044072348
301    1048.00608257   1398.2020049   2402.48042151   1398.2020049   49.8613492919
302    1035.50481121   1388.16437694   2385.31673397   1388.16437694   49.5750663139
303    1020.71747625   1376.22260156   2364.89697495   1376.22260156   49.2391109983
304    1003.40760882   1362.01396027   2340.60099151   1362.01396027   48.8442186346
305    982.410179616   1345.24791677   2311.93073872   1345.24791677   48.3847751497
306    960.148557899   1325.23810974   2277.71588899   1325.23810974   47.8371212689
307    922.193042755   1302.93820266   2239.54688362   1302.93820266   47.2549949931
308    967.385736123   1279.26914525   2198.3599012   1279.26914525   46.2317427705
309    959.82537538   1442.9306764   2479.32445588   1442.9306764   46.9482840298
310    907.131321244   1241.09391675   2132.49788669   1241.09391675   45.3401222439
311    880.017577044   1243.17598803   2136.93705799   1243.17598803   45.1638631073
312    872.865676897   1243.02623789   2136.92201798   1243.02623789   45.0838198328
313    865.46979803   1240.12382483   2132.0738336   1240.12382483   45.0071449019
314    857.630300718   1235.32103137   2123.90410702   1235.32103137   44.9153259225
315    849.177319942   1229.0292872   2113.15933883   1229.0292872   44.7976091862
316    839.658197493   1221.28903549   2099.92638448   1221.28903549   44.6449348957
317    828.753811624   1211.94414161   2083.94284577   1211.94414161   44.4495223472
318    815.922753158   1200.81388146   2064.90283093   1200.81388146   44.2035005916
319    801.288045549   1187.52037841   2042.15816295   1187.52037841   43.9004232005
320    782.833422167   1171.99642108   2015.59620693   1171.99642108   43.5270219178
321    767.816273486   1152.67010576   1982.47705081   1152.67010576   43.0966616251
322    820.217855928   1154.25319957   1984.04845275   1154.25319957   42.4676879058
323    917.897403019   1292.63588913   2220.04299034   1292.63588913   42.5195035215
324    809.974459274   1127.75714696   1939.28130104   1127.75714696   41.9281640237
325    725.702279715   1113.66302338   1915.74911141   1113.66302338   41.9693541514
326    714.91305567   1110.21184116   1909.85805443   1110.21184116   41.8983829906
327    710.971892736   1105.22390514   1901.31857536   1105.22390514   41.80634403
328    705.66137294   1100.227978   1892.76270043   1100.227978   41.7013118232
329    700.395993613   1094.58139863   1883.09579639   1094.58139863   41.5751263278
330    694.265514939   1088.31493517   1872.37097608   1088.31493517   41.4246043715
331    687.462650406   1080.74697264   1859.41635182   1080.74697264   41.2421123741
332    677.837400545   1072.03105967   1844.49454   1072.03105967   41.02527511
333    669.594084896   1060.94950093   1825.51990235   1060.94950093   40.7591912578
334    648.834989746   1050.22114722   1807.14238217   1050.22114722   40.462627661
335    672.133578684   1028.46245658   1769.68050831   1028.46245658   40.0203176685
336    652.29161339   1052.03715446   1809.76574889   1052.03715446   40.0057198101
337    655.59577502   1017.6676728   1751.2355904   1017.6676728   39.7525106168
338    634.840249116   1019.69233758   1754.85215732   1019.69233758   39.7423406061
339    626.347492979   1018.85751258   1753.43648844   1018.85751258   39.6997871346
340    622.762474771   1016.47664408   1749.35904784   1016.47664408   39.6366263707
341    619.761762155   1013.36280378   1744.02566368   1013.36280378   39.5587082413
342    616.111120242   1009.65909747   1737.68197179   1009.65909747   39.4656196442
343    611.784545148   1005.23158695   1730.0983257   1005.23158695   39.3542704886
344    606.619585864   999.953072257   1721.05672625   999.953072257   39.2212968401
345    600.5059369   993.656815257   1710.27130397   993.656815257   39.062584438
346    593.228450673   986.169131609   1697.44433242   986.169131609   38.8735252521
347    584.702770158   977.252313099   1682.16807882   977.252313099   38.648436947
348    574.42889486   966.727294496   1664.13570455   966.727294496   38.3816755469
349    563.277107516   954.064428158   1642.43726817   954.064428158   38.0638064594
350    546.184422815   940.159537903   1618.61267806   940.159537903   37.6979656751
351    554.437895645   918.892024201   1582.02119696   918.892024201   37.2087995903
352    567.024083553   955.418770456   1644.34468738   955.418770456   37.1618338192
353    596.421124902   932.356739162   1604.83980738   932.356739162   36.8110656764
354    521.224000903   907.206268575   1562.13117235   907.206268575   36.8694779952
355    517.398701019   905.068357984   1558.46806572   905.068357984   36.8101001805
356    515.092951789   902.000465925   1553.20877769   902.000465925   36.7342923249
357    511.775904517   898.476797388   1547.16914885   898.476797388   36.6447307462
358    508.140060206   894.202311869   1539.84209202   894.202311869   36.53704432
359    503.498104985   889.183715089   1531.23963752   889.183715089   36.4091833691
360    498.451922897   883.099488689   1520.80929862   883.099488689   36.2558602382
361    491.524898312   876.09129385   1508.79559517   876.09129385   36.0754288922
362    485.970088085   867.157012996   1493.47436631   867.157012996   35.8559080558
363    470.689601792   858.815228935   1479.17241815   858.815228935   35.6149914355
364    500.001697317   846.257216437   1457.42552782   846.257216437   35.2447816012
365    511.454907484   885.717937322   1524.89266826   885.717937322   35.2701437881
366    494.733731722   838.909681574   1444.81432368   838.909681574   35.017687389
367    464.359994321   834.524587286   1437.50171512   834.524587286   35.0258695902
368    456.023263578   833.583454379   1435.90368307   833.583454379   34.9954341235
369    453.551778358   831.678349413   1432.6373698   831.678349413   34.9448074646
370    451.552262291   829.186155642   1428.36298864   829.186155642   34.8824096177
371    449.036050629   826.242091091   1423.31384385   826.242091091   34.8080410633
372    446.089805678   822.716688337   1417.2674747   822.716688337   34.7190945015
373    442.535722236   818.524026792   1410.07652541   818.524026792   34.613055702
374    438.371229429   813.515479851   1401.48571662   813.515479851   34.48659327
375    433.327061669   807.582388277   1391.30874301   807.582388277   34.3363661014
376    427.626130573   800.472478729   1379.1119126   800.472478729   34.1575121819
377    420.040140425   792.251069634   1365.00890367   792.251069634   33.9473304738
378    414.75586856   782.32472898   1347.98152163   782.32472898   33.6923550407
379    399.231289428   774.13099222   1333.8782686   774.13099222   33.4279213245
380    441.667625269   772.465865847   1330.81825556   772.465865847   33.2002843941
381    399.731812054   769.820472973   1326.40008991   769.820472973   33.2278242011
382    391.631799668   761.521367893   1312.28472734   761.521367893   33.1571218842
383    393.496771408   759.474706357   1308.77764504   759.474706357   33.1085912541
384    391.805583782   757.489550906   1305.37132451   757.489550906   33.0581576446
385    389.896913221   755.113890737   1301.29504155   755.113890737   32.9976535761
386    387.582296037   752.277335025   1296.42780113   752.277335025   32.9254762618
387    384.849036842   748.891344613   1290.6176261   748.891344613   32.8393285419
