0    12522.858857   9936.98315758   12100.4414474   9936.98315758   6.09433498222
1    9866.31160829   6504.99279343   9051.89419617   6504.99279343   0.949653055517
2    11443.9189614   6820.22115247   8539.00021828   6820.22115247   0.517846816504
3    11807.8907875   6014.78205737   8667.72352833   6014.78205737   0.759002044535
4    10624.1448997   6596.9764937   8450.00841327   6596.9764937   0.421204928547
5    10772.578724   7791.87135546   10378.8524749   7791.87135546   5.57857685458
6    12243.8872817   7337.45929557   9569.15377884   7337.45929557   0.549469566838
7    9945.08023591   6926.44483218   9215.68668284   6926.44483218   0.985160600396
8    14618.5741881   6694.76281023   8761.56432091   6694.76281023   0.576841008938
9    11183.6220213   7005.87773525   9477.66414308   7005.87773525   1.05681405979
10    13345.065136   8081.63297366   9915.18675914   8081.63297366   0.651975320683
11    12590.1399321   5186.09053899   7094.82906175   5186.09053899   1.71960610054
12    13965.7745857   8310.92386011   10126.4780977   8310.92386011   0.930556021045
13    11425.9397795   6242.36558622   8279.82065653   6242.36558622   4.11389196734
14    13427.8915986   7331.34167594   9529.60164572   7331.34167594   2.30601075489
15    12943.8318704   5850.59941364   8071.74168274   5850.59941364   13.1070315175
16    12815.5305197   7992.72738366   10469.0298173   7992.72738366   2.24057097285
17    13767.4293479   4929.47210097   7208.98144747   4929.47210097   3.92816912923
18    12528.3430259   8827.25156245   11724.9342069   8827.25156245   4.48975435921
19    12684.4881849   4647.52725875   6478.60236975   4647.52725875   2.06317718132
20    13846.3861731   7223.76112369   9733.50825824   7223.76112369   7.15297095943
21    11450.7760678   5669.27204111   8052.1295327   5669.27204111   1.39322115909
22    12938.8462074   7625.0645617   10210.0600322   7625.0645617   9.67116822745
23    11803.9952249   4612.96963747   6861.6306361   4612.96963747   1.18364834194
24    14191.7897532   7603.48327234   10489.9317923   7603.48327234   2.47351492945
25    11924.4434052   4533.05594465   7007.81947981   4533.05594465   2.0077861311
26    14353.3018273   7751.56584768   10531.3985689   7751.56584768   4.90885535236
27    10957.612948   3752.82588222   5747.64188678   3752.82588222   4.28915030996
28    14388.7635206   7370.05391184   9913.50699786   7370.05391184   1.62008438993
29    11283.3321138   5477.81499518   7904.17762781   5477.81499518   1.4227738309
30    13717.5351088   7025.80437398   9737.40021873   7025.80437398   1.43495871818
